interaction_id,user_id,content_id,interaction_type,interaction_date
I025090,U14540,A13767,like,2024-08-16 00:00:00
I025091,U16742,A23698,like,2024-06-10 00:00:00
I025092,U07052,A05181,like,2024-06-27 00:00:00
I025093,U12666,A01138,like,2024-05-12 00:00:00
I025094,U33045,A09227,share,2024-07-01 00:00:00
I025095,U18014,A03999,like,2024-08-11 00:00:00
I025096,U11794,A20663,share,2024-04-21 00:00:00
I025097,U25929,A20831,like,2024-07-08 00:00:00
I025098,U19044,N02247,save_favorite,2024-07-18 00:00:00
I025099,U06310,N00756,like,2024-06-18 00:00:00
I025100,U08298,A14887,comment,2024-08-15 00:00:00
I025101,U12173,N06343,share,2024-07-27 00:00:00
I025102,U34075,A03914,comment,2024-08-20 00:00:00
I025103,U17264,A14488,comment,2024-05-29 00:00:00
I025104,U17389,A03798,like,2024-06-09 00:00:00
I025105,U16641,N09754,share,2024-04-06 00:00:00
I025106,U14642,N14050,share,2024-08-02 00:00:00
I025107,U39644,A21401,share,2024-07-25 00:00:00
I025108,U38697,A09121,comment,2024-06-20 00:00:00
I025109,U25239,A08277,comment,2024-07-21 00:00:00
I025110,U09181,N04878,share,2024-06-07 00:00:00
I025111,U13777,A06866,like,2024-03-26 00:00:00
I025112,U15664,N00680,like,2024-07-01 00:00:00
I025113,U15077,A12504,like,2024-07-22 00:00:00
I025114,U38293,N07078,like,2024-08-17 00:00:00
I025115,U09890,A08628,like,2024-08-20 00:00:00
I025116,U37450,A19327,comment,2024-07-14 00:00:00
I025117,U16365,A05281,comment,2024-07-19 00:00:00
I025118,U21723,A00652,like,2024-05-25 00:00:00
I025119,U02622,N08521,share,2024-08-14 00:00:00
I025120,U21741,N10537,save_favorite,2024-08-19 00:00:00
I025121,U36174,A14306,like,2024-08-12 00:00:00
I025122,U35120,A17966,like,2024-06-08 00:00:00
I025123,U38709,N02534,share,2024-06-28 00:00:00
I025124,U33623,A10756,like,2024-04-25 00:00:00
I025125,U38912,N04928,like,2024-07-20 00:00:00
I025126,U14072,A01739,share,2024-07-03 00:00:00
I025127,U11531,N05041,like,2024-08-20 00:00:00
I025128,U11848,A03405,like,2024-04-01 00:00:00
I025129,U27534,N08594,like,2024-08-01 00:00:00
I025130,U24043,A20549,like,2024-04-17 00:00:00
I025131,U13753,A18196,like,2024-08-14 00:00:00
I025132,U25294,N00912,like,2024-08-10 00:00:00
I025133,U14710,N14314,share,2024-03-03 00:00:00
I025134,U39354,A16860,like,2024-08-01 00:00:00
I025135,U34908,A07994,like,2024-07-18 00:00:00
I025136,U39868,N03950,save_favorite,2024-08-20 00:00:00
I025137,U39895,A17976,like,2024-08-09 00:00:00
I025138,U06141,N11435,like,2024-07-10 00:00:00
I025139,U25239,N04650,like,2024-07-19 00:00:00
I025140,U17435,N01386,like,2024-08-11 00:00:00
I025141,U14261,A10688,share,2024-08-10 00:00:00
I025142,U33159,N00887,like,2024-08-11 00:00:00
I025143,U11990,A23436,like,2024-07-17 00:00:00
I025144,U31335,A11252,like,2024-08-20 00:00:00
I025145,U24529,A24815,comment,2024-08-15 00:00:00
I025146,U23833,A04469,like,2024-07-22 00:00:00
I025147,U29882,N13015,save_favorite,2024-06-23 00:00:00
I025148,U25576,A07596,comment,2024-08-08 00:00:00
I025149,U05176,A19427,like,2024-07-24 00:00:00
I025150,U25845,A11821,like,2024-05-19 00:00:00
I025151,U09736,N14174,like,2024-07-21 00:00:00
I025152,U29499,A13289,like,2024-03-28 00:00:00
I025153,U15350,N07174,save_favorite,2024-05-04 00:00:00
I025154,U18415,N14668,like,2024-07-25 00:00:00
I025155,U35693,N03233,like,2024-06-15 00:00:00
I025156,U22548,N04271,like,2024-08-16 00:00:00
I025157,U13609,A17362,like,2024-08-05 00:00:00
I025158,U39223,A10217,like,2024-04-28 00:00:00
I025159,U03943,N05302,like,2024-08-11 00:00:00
I025160,U23061,N03684,like,2024-08-17 00:00:00
I025161,U33277,A07060,comment,2024-06-02 00:00:00
I025162,U07636,N04425,share,2024-05-10 00:00:00
I025163,U34665,N02746,like,2024-04-02 00:00:00
I025164,U33842,N13149,save_favorite,2024-04-17 00:00:00
I025165,U29088,A22397,comment,2024-07-30 00:00:00
I025166,U34579,A15836,like,2024-05-29 00:00:00
I025167,U15325,N10434,save_favorite,2024-08-19 00:00:00
I025168,U13986,N12887,save_favorite,2024-03-30 00:00:00
I025169,U31834,A02756,like,2024-06-20 00:00:00
I025170,U13718,A02435,like,2024-03-06 00:00:00
I025171,U21679,N00212,share,2024-07-18 00:00:00
I025172,U38480,N09325,like,2024-03-25 00:00:00
I025173,U05839,A10267,share,2024-08-09 00:00:00
I025174,U31751,N05869,save_favorite,2024-02-17 00:00:00
I025175,U09395,A04721,like,2024-06-30 00:00:00
I025176,U34803,N14447,like,2024-08-20 00:00:00
I025177,U05148,N02157,save_favorite,2024-06-28 00:00:00
I025178,U31451,N04144,share,2024-03-27 00:00:00
I025179,U28863,A17233,like,2024-06-02 00:00:00
I025180,U28736,N10058,share,2024-07-14 00:00:00
I025181,U17158,A18797,like,2024-08-01 00:00:00
I025182,U22774,A12087,comment,2024-08-19 00:00:00
I025183,U39159,A01209,share,2024-08-18 00:00:00
I025184,U27879,A09009,comment,2024-08-16 00:00:00
I025185,U32131,A00819,like,2024-07-03 00:00:00
I025186,U39145,A07704,like,2024-08-12 00:00:00
I025187,U34782,A06819,like,2024-05-26 00:00:00
I025188,U37214,N11290,like,2024-08-15 00:00:00
I025189,U18280,N11336,like,2024-05-04 00:00:00
I025190,U14258,A10622,like,2024-08-20 00:00:00
I025191,U14048,A20878,share,2024-08-13 00:00:00
I025192,U07254,A13931,like,2024-08-19 00:00:00
I025193,U03003,A14789,comment,2024-08-06 00:00:00
I025194,U11319,A13026,like,2024-07-03 00:00:00
I025195,U17652,N03102,like,2024-07-16 00:00:00
I025196,U23962,A24765,like,2024-06-09 00:00:00
I025197,U24247,A13515,comment,2024-05-14 00:00:00
I025198,U30083,N03752,like,2024-07-11 00:00:00
I025199,U38200,A14161,comment,2024-04-07 00:00:00
I025200,U10098,A03354,share,2024-07-31 00:00:00
I025201,U18772,N14145,save_favorite,2024-06-03 00:00:00
I025202,U25845,N00791,share,2024-07-04 00:00:00
I025203,U03753,A21831,like,2024-08-07 00:00:00
I025204,U24812,A04063,comment,2024-07-22 00:00:00
I025205,U13705,N08598,like,2024-06-05 00:00:00
I025206,U32696,A07723,comment,2024-07-15 00:00:00
I025207,U34539,A00511,comment,2024-08-19 00:00:00
I025208,U33810,N07735,save_favorite,2024-03-15 00:00:00
I025209,U16968,A05071,like,2024-07-01 00:00:00
I025210,U14652,N09113,like,2024-04-14 00:00:00
I025211,U39982,A12189,like,2024-05-29 00:00:00
I025212,U05204,A22708,like,2024-08-03 00:00:00
I025213,U27566,A12440,comment,2024-08-11 00:00:00
I025214,U19138,N06654,like,2024-06-19 00:00:00
I025215,U25188,N06882,like,2024-02-11 00:00:00
I025216,U02949,N05799,like,2024-07-24 00:00:00
I025217,U08421,N14885,like,2024-04-18 00:00:00
I025218,U26101,A16489,comment,2024-04-18 00:00:00
I025219,U28699,N11932,like,2024-08-18 00:00:00
I025220,U19550,A01715,like,2024-07-21 00:00:00
I025221,U36247,A11025,comment,2024-05-23 00:00:00
I025222,U22605,N00715,like,2024-06-30 00:00:00
I025223,U35990,A16272,comment,2024-08-10 00:00:00
I025224,U18653,A11463,like,2024-05-06 00:00:00
I025225,U04670,A11940,like,2024-07-20 00:00:00
I025226,U18356,A16026,like,2024-04-04 00:00:00
I025227,U11480,A22190,like,2024-07-22 00:00:00
I025228,U27229,A12731,like,2024-05-01 00:00:00
I025229,U09936,A07936,share,2024-04-11 00:00:00
I025230,U20437,N02347,like,2024-06-02 00:00:00
I025231,U24406,A14755,like,2024-06-10 00:00:00
I025232,U21499,N10203,like,2024-04-02 00:00:00
I025233,U34501,A12531,comment,2024-06-21 00:00:00
I025234,U10730,N00816,like,2024-07-25 00:00:00
I025235,U07688,N09668,like,2024-06-24 00:00:00
I025236,U03738,A19110,comment,2024-08-18 00:00:00
I025237,U11257,N11705,save_favorite,2024-07-17 00:00:00
I025238,U04478,A07096,comment,2024-06-10 00:00:00
I025239,U24008,A05522,comment,2024-08-14 00:00:00
I025240,U25661,A10347,like,2024-08-15 00:00:00
I025241,U29575,A00544,comment,2024-08-19 00:00:00
I025242,U22390,A18672,like,2024-05-10 00:00:00
I025243,U36252,N03496,like,2024-01-29 00:00:00
I025244,U26818,A07964,like,2024-06-06 00:00:00
I025245,U24535,N10376,like,2024-05-24 00:00:00
I025246,U37043,A06515,comment,2024-06-03 00:00:00
I025247,U27029,A07224,comment,2024-08-01 00:00:00
I025248,U16588,A15436,share,2024-07-29 00:00:00
I025249,U14997,N04136,like,2024-07-03 00:00:00
I025250,U28586,A14133,share,2024-06-10 00:00:00
I025251,U33468,A09464,like,2024-03-18 00:00:00
I025252,U35633,A02292,comment,2024-08-14 00:00:00
I025253,U09447,A00413,like,2024-07-22 00:00:00
I025254,U05722,N13291,share,2024-07-31 00:00:00
I025255,U39181,A09327,comment,2024-07-18 00:00:00
I025256,U03784,A10395,comment,2024-04-25 00:00:00
I025257,U34486,A15228,comment,2024-04-01 00:00:00
I025258,U37952,A20581,comment,2024-07-30 00:00:00
I025259,U33960,A03447,comment,2024-05-19 00:00:00
I025260,U19978,A23653,comment,2024-04-02 00:00:00
I025261,U30145,A22400,comment,2024-05-16 00:00:00
I025262,U21696,A18534,comment,2024-06-27 00:00:00
I025263,U11935,N08513,like,2024-07-14 00:00:00
I025264,U10357,N10188,like,2024-08-19 00:00:00
I025265,U08208,N08421,like,2024-07-04 00:00:00
I025266,U28898,N11624,like,2024-08-06 00:00:00
I025267,U10143,N08397,like,2024-07-11 00:00:00
I025268,U19099,N08693,like,2024-07-14 00:00:00
I025269,U05117,A03302,comment,2024-08-09 00:00:00
I025270,U31215,N01485,like,2024-08-05 00:00:00
I025271,U16663,A15419,like,2024-08-08 00:00:00
I025272,U09616,A06793,share,2024-08-16 00:00:00
I025273,U14829,A07282,comment,2024-02-16 00:00:00
I025274,U24688,A08424,comment,2024-08-12 00:00:00
I025275,U34840,N11267,like,2024-05-03 00:00:00
I025276,U38131,A20782,comment,2024-08-10 00:00:00
I025277,U25851,N11843,share,2024-08-02 00:00:00
I025278,U28592,A24294,like,2024-06-20 00:00:00
I025279,U19667,A14594,like,2024-07-06 00:00:00
I025280,U27340,A11147,like,2024-08-18 00:00:00
I025281,U37181,A10626,comment,2024-08-04 00:00:00
I025282,U24941,A08217,like,2024-01-20 00:00:00
I025283,U21789,N07716,like,2024-08-13 00:00:00
I025284,U11625,N04987,like,2024-08-02 00:00:00
I025285,U10394,A04108,comment,2024-07-15 00:00:00
I025286,U07952,A00662,like,2024-06-21 00:00:00
I025287,U27318,A21402,like,2024-08-03 00:00:00
I025288,U11684,A20250,comment,2024-04-24 00:00:00
I025289,U23580,A01499,comment,2024-08-09 00:00:00
I025290,U35459,A04202,like,2024-08-09 00:00:00
I025291,U14324,N06494,like,2024-03-04 00:00:00
I025292,U13977,A18632,comment,2024-04-17 00:00:00
I025293,U12224,N07730,save_favorite,2024-05-25 00:00:00
I025294,U22282,N08209,like,2024-06-21 00:00:00
I025295,U29689,N03630,share,2024-07-02 00:00:00
I025296,U08668,A18847,comment,2024-07-05 00:00:00
I025297,U17203,N10058,like,2024-04-03 00:00:00
I025298,U17421,N04432,like,2024-02-10 00:00:00
I025299,U07380,N02411,share,2024-07-08 00:00:00
I025300,U12509,N09606,save_favorite,2024-06-04 00:00:00
I025301,U21250,A09329,comment,2024-06-02 00:00:00
I025302,U36746,A13186,like,2024-06-24 00:00:00
I025303,U32175,A14663,comment,2024-07-09 00:00:00
I025304,U06085,A21120,comment,2024-08-09 00:00:00
I025305,U28378,N05995,like,2024-07-23 00:00:00
I025306,U15057,N12685,like,2024-08-03 00:00:00
I025307,U31634,A00647,like,2024-04-11 00:00:00
I025308,U29046,N03766,like,2024-08-01 00:00:00
I025309,U05460,N01126,share,2024-03-25 00:00:00
I025310,U07217,A14019,share,2024-08-09 00:00:00
I025311,U03073,N12026,like,2024-06-13 00:00:00
I025312,U10302,N06855,save_favorite,2024-07-09 00:00:00
I025313,U20372,A08630,comment,2024-06-07 00:00:00
I025314,U34181,N06645,like,2024-07-07 00:00:00
I025315,U16317,A09148,comment,2024-08-05 00:00:00
I025316,U05934,A17890,comment,2024-08-08 00:00:00
I025317,U36352,A20779,like,2024-02-14 00:00:00
I025318,U14165,A00161,comment,2024-05-18 00:00:00
I025319,U24437,N03034,like,2024-08-05 00:00:00
I025320,U18768,N04359,like,2024-04-13 00:00:00
I025321,U39440,A08846,like,2024-07-07 00:00:00
I025322,U14398,N12010,like,2024-04-08 00:00:00
I025323,U37724,A06301,like,2024-07-22 00:00:00
I025324,U03240,A22103,comment,2024-03-08 00:00:00
I025325,U09143,A15759,comment,2024-05-12 00:00:00
I025326,U34422,N14986,share,2024-06-22 00:00:00
I025327,U33137,N09258,like,2024-07-18 00:00:00
I025328,U28008,A08505,like,2024-05-24 00:00:00
I025329,U35306,A03690,like,2024-05-13 00:00:00
I025330,U02548,A10056,comment,2024-07-15 00:00:00
I025331,U11157,A00715,like,2024-06-22 00:00:00
I025332,U15411,N10997,like,2024-08-04 00:00:00
I025333,U20793,A19862,comment,2024-04-21 00:00:00
I025334,U09597,A04282,comment,2024-08-17 00:00:00
I025335,U29307,A10078,comment,2024-07-20 00:00:00
I025336,U19572,A23189,like,2024-06-06 00:00:00
I025337,U33068,A22512,comment,2024-06-09 00:00:00
I025338,U31744,N13248,like,2024-06-14 00:00:00
I025339,U15115,A17752,like,2024-07-31 00:00:00
I025340,U32011,N07719,like,2024-05-01 00:00:00
I025341,U27640,N13036,like,2024-07-15 00:00:00
I025342,U08141,N05651,save_favorite,2024-08-14 00:00:00
I025343,U29182,N03937,save_favorite,2024-08-18 00:00:00
I025344,U37641,A13543,like,2024-06-19 00:00:00
I025345,U26721,N06695,like,2024-08-16 00:00:00
I025346,U14988,A05370,like,2024-04-18 00:00:00
I025347,U28178,A14307,like,2024-08-07 00:00:00
I025348,U36648,A16723,like,2024-04-15 00:00:00
I025349,U07241,A15920,comment,2024-06-10 00:00:00
I025350,U31994,N00019,like,2024-07-23 00:00:00
I025351,U35697,A12704,like,2024-07-04 00:00:00
I025352,U24892,A21914,like,2024-07-11 00:00:00
I025353,U34804,A09903,share,2024-07-02 00:00:00
I025354,U31824,N10617,save_favorite,2024-08-08 00:00:00
I025355,U32622,N04780,like,2024-08-16 00:00:00
I025356,U14453,N14160,share,2024-06-10 00:00:00
I025357,U35043,A01794,like,2024-07-06 00:00:00
I025358,U20750,A06829,like,2024-05-02 00:00:00
I025359,U39007,N12603,share,2024-08-02 00:00:00
I025360,U33184,A14764,like,2024-07-05 00:00:00
I025361,U31749,N08375,like,2024-07-17 00:00:00
I025362,U24135,A24141,like,2024-08-17 00:00:00
I025363,U37038,A20510,share,2024-05-26 00:00:00
I025364,U39710,N11053,save_favorite,2024-08-06 00:00:00
I025365,U05684,N08253,share,2024-08-17 00:00:00
I025366,U17386,N13573,like,2024-07-19 00:00:00
I025367,U16075,A05101,like,2024-08-14 00:00:00
I025368,U06945,A01689,like,2024-06-23 00:00:00
I025369,U25752,A18605,comment,2024-05-15 00:00:00
I025370,U09366,A03063,comment,2024-06-24 00:00:00
I025371,U29100,A22103,comment,2024-07-20 00:00:00
I025372,U37995,A02145,like,2024-04-30 00:00:00
I025373,U12152,A16571,comment,2024-08-13 00:00:00
I025374,U12399,A00787,like,2024-08-13 00:00:00
I025375,U25392,A09204,share,2024-08-10 00:00:00
I025376,U33422,N01200,save_favorite,2024-08-09 00:00:00
I025377,U33038,N04310,save_favorite,2024-02-17 00:00:00
I025378,U26683,A08048,like,2024-07-26 00:00:00
I025379,U27897,A07213,share,2024-08-09 00:00:00
I025380,U24403,A15719,like,2024-02-24 00:00:00
I025381,U15227,A21207,like,2024-04-25 00:00:00
I025382,U30895,A13322,comment,2024-05-03 00:00:00
I025383,U09361,N14798,share,2024-01-16 00:00:00
I025384,U17947,N11564,like,2024-08-17 00:00:00
I025385,U18822,A11469,comment,2024-06-11 00:00:00
I025386,U29337,N04387,like,2024-08-11 00:00:00
I025387,U39853,A08342,comment,2024-06-06 00:00:00
I025388,U17325,A09164,like,2024-07-21 00:00:00
I025389,U26617,A23470,like,2024-07-05 00:00:00
I025390,U03832,A01361,comment,2024-02-14 00:00:00
I025391,U33588,A19588,comment,2024-08-17 00:00:00
I025392,U03172,N10555,share,2024-08-03 00:00:00
I025393,U30343,A24182,comment,2024-06-24 00:00:00
I025394,U23026,A00116,comment,2024-06-08 00:00:00
I025395,U05095,N07464,save_favorite,2024-07-31 00:00:00
I025396,U30593,N07402,like,2024-07-29 00:00:00
I025397,U24095,N08969,save_favorite,2024-04-16 00:00:00
I025398,U22481,A12306,comment,2024-07-26 00:00:00
I025399,U34688,A18039,comment,2024-07-08 00:00:00
I025400,U24348,A00233,comment,2024-07-31 00:00:00
I025401,U03709,A12390,comment,2024-08-15 00:00:00
I025402,U23575,N11665,like,2024-04-04 00:00:00
I025403,U06968,A03025,comment,2024-05-14 00:00:00
I025404,U38139,A17157,comment,2024-06-15 00:00:00
I025405,U13906,A01501,like,2024-08-20 00:00:00
I025406,U10530,A24887,share,2024-06-11 00:00:00
I025407,U35109,N08620,like,2024-06-28 00:00:00
I025408,U15026,A20919,comment,2024-05-22 00:00:00
I025409,U37736,A08228,share,2024-07-08 00:00:00
I025410,U19300,N02105,save_favorite,2024-07-31 00:00:00
I025411,U07260,A23700,like,2024-05-25 00:00:00
I025412,U35470,N11382,share,2024-06-03 00:00:00
I025413,U26327,A06975,comment,2024-06-16 00:00:00
I025414,U27010,N05412,like,2024-08-16 00:00:00
I025415,U26433,N10668,share,2024-05-31 00:00:00
I025416,U31352,A02351,like,2024-06-16 00:00:00
I025417,U27895,A19878,like,2024-05-08 00:00:00
I025418,U18294,N02091,like,2024-07-26 00:00:00
I025419,U16054,N06538,like,2024-06-09 00:00:00
I025420,U05043,A13163,like,2024-05-04 00:00:00
I025421,U29266,A01238,like,2024-06-23 00:00:00
I025422,U16874,A23517,comment,2024-07-28 00:00:00
I025423,U12999,A06658,like,2024-04-05 00:00:00
I025424,U24108,N02009,save_favorite,2024-07-20 00:00:00
I025425,U24782,A13532,comment,2024-07-19 00:00:00
I025426,U09277,A22326,comment,2024-08-15 00:00:00
I025427,U35599,A19343,comment,2024-07-13 00:00:00
I025428,U09831,A01190,like,2024-01-28 00:00:00
I025429,U11026,N05977,save_favorite,2024-08-15 00:00:00
I025430,U11304,N04638,like,2024-06-28 00:00:00
I025431,U37952,A07437,share,2024-03-02 00:00:00
I025432,U30169,A00512,like,2024-03-12 00:00:00
I025433,U21062,N07982,share,2024-06-20 00:00:00
I025434,U11912,N05244,like,2024-05-10 00:00:00
I025435,U33162,N01546,save_favorite,2024-06-10 00:00:00
I025436,U04004,N00947,like,2024-04-26 00:00:00
I025437,U25222,N00340,like,2024-06-29 00:00:00
I025438,U32506,A05372,like,2024-04-12 00:00:00
I025439,U05846,A15759,like,2024-08-11 00:00:00
I025440,U10125,A23302,comment,2024-07-12 00:00:00
I025441,U24134,A10605,comment,2024-06-22 00:00:00
I025442,U29344,A06164,like,2024-06-14 00:00:00
I025443,U12502,N07165,like,2024-07-17 00:00:00
I025444,U05003,N13733,like,2024-04-12 00:00:00
I025445,U31598,N06252,like,2024-04-25 00:00:00
I025446,U03324,A05997,like,2024-08-16 00:00:00
I025447,U31180,A11629,like,2024-07-05 00:00:00
I025448,U34733,A10158,comment,2024-07-30 00:00:00
I025449,U03766,A05297,like,2024-06-18 00:00:00
I025450,U35499,A04086,like,2024-08-06 00:00:00
I025451,U16839,N03166,like,2024-07-08 00:00:00
I025452,U04662,A06592,like,2024-07-23 00:00:00
I025453,U04186,A16105,like,2024-07-18 00:00:00
I025454,U27499,A21478,share,2024-06-16 00:00:00
I025455,U20558,A02165,comment,2024-06-25 00:00:00
I025456,U06516,A24642,like,2024-07-01 00:00:00
I025457,U04425,N11570,like,2024-07-03 00:00:00
I025458,U24212,A22539,like,2024-08-18 00:00:00
I025459,U24945,A18009,comment,2024-03-02 00:00:00
I025460,U25068,A24219,like,2024-07-18 00:00:00
I025461,U35478,A00439,like,2024-06-26 00:00:00
I025462,U21173,N00749,like,2024-06-21 00:00:00
I025463,U35965,A12121,comment,2024-03-24 00:00:00
I025464,U17082,A20363,like,2024-07-03 00:00:00
I025465,U19150,A14824,like,2024-07-26 00:00:00
I025466,U18404,A16768,comment,2024-07-30 00:00:00
I025467,U36362,N10235,share,2024-04-18 00:00:00
I025468,U38936,A12609,like,2024-08-11 00:00:00
I025469,U32682,A10826,like,2024-07-27 00:00:00
I025470,U35735,A19573,like,2024-05-14 00:00:00
I025471,U30823,A16985,comment,2024-02-19 00:00:00
I025472,U02873,N03135,like,2024-08-18 00:00:00
I025473,U08606,A01808,comment,2024-08-08 00:00:00
I025474,U20751,A05707,like,2024-07-20 00:00:00
I025475,U31458,A24098,like,2024-06-11 00:00:00
I025476,U13735,N07169,like,2024-06-19 00:00:00
I025477,U11871,N06810,like,2024-08-07 00:00:00
I025478,U31205,A06832,comment,2024-06-03 00:00:00
I025479,U36840,A03618,like,2024-07-21 00:00:00
I025480,U13384,N13266,save_favorite,2024-05-08 00:00:00
I025481,U29714,A04548,comment,2024-07-28 00:00:00
I025482,U06765,A12841,like,2024-07-01 00:00:00
I025483,U26155,A02360,comment,2024-08-16 00:00:00
I025484,U16345,A03053,like,2024-06-08 00:00:00
I025485,U24893,A19133,comment,2024-03-29 00:00:00
I025486,U14571,N10789,like,2024-07-06 00:00:00
I025487,U08020,A01280,like,2024-07-23 00:00:00
I025488,U32428,A17900,comment,2024-06-15 00:00:00
I025489,U25571,A22592,comment,2024-07-16 00:00:00
I025490,U30966,N14603,save_favorite,2024-03-24 00:00:00
I025491,U32476,A15387,share,2024-08-17 00:00:00
I025492,U24269,N14767,like,2024-04-05 00:00:00
I025493,U28031,A18657,comment,2024-08-09 00:00:00
I025494,U36775,A14593,share,2024-08-02 00:00:00
I025495,U30384,A06815,comment,2024-08-16 00:00:00
I025496,U37069,A17808,like,2024-08-03 00:00:00
I025497,U04591,A19485,share,2024-07-16 00:00:00
I025498,U33565,A17686,comment,2024-05-28 00:00:00
I025499,U25490,A22831,share,2024-08-08 00:00:00
I025500,U32708,A05915,share,2024-03-12 00:00:00
I025501,U38612,A09556,like,2024-07-02 00:00:00
I025502,U08434,N04103,share,2024-07-19 00:00:00
I025503,U39725,N11792,save_favorite,2024-07-28 00:00:00
I025504,U19875,A02671,comment,2024-06-24 00:00:00
I025505,U06806,A13231,like,2024-04-26 00:00:00
I025506,U17579,A05140,comment,2024-08-14 00:00:00
I025507,U27442,A24835,like,2024-07-28 00:00:00
I025508,U33250,A00944,comment,2024-08-06 00:00:00
I025509,U24251,N04944,share,2024-07-30 00:00:00
I025510,U25251,A22856,comment,2024-08-20 00:00:00
